,title,publication,date,exclude,MWPS,MStopWPS,sentence_per_article,Burnet,Doherty,BlakelyThompson,mean_sent,title_word_count,title_stop_words,title_sent,title_fear,mean_title_sent
728, The end of months of needless uncertainty," The Courier - Mail; Brisbane, Qld."," Oct 19, 2021",0,33.55,13.75,20,,Doherty,,0.047919121,7,2,0,0,0
729, The end of months of needless uncertainty," The Courier - Mail; Brisbane, Qld."," Oct 19, 2021",0,33.55,13.75,20,,Doherty,,0.047919121,7,2,0,0,0
730, Canberra reaches 80% vaccination threshold," The Canberra Times; Canberra, A.C.T."," Oct 19, 2021",0,27.1,8.6,10,,Doherty,,0.062274725,6,0,0,0,0
731, Canberra reaches 80% vaccination threshold," The Canberra Times; Canberra, A.C.T."," Oct 19, 2021",0,27.1,8.6,10,,Doherty,,0.062274725,6,0,0,0,0
732," Editorial: Premier, what was the point of all the back and forth?"," The Courier - Mail (Online); Brisbane, Qld."," Oct 18, 2021",0,32.94736842,13.57894737,19,,Doherty,,0.04856148,15,7,0,0,0
733, Death outlook halves," Herald Sun; Melbourne, Vic."," Oct 18, 2021",0,31.3,10.3,20,Burnet,,Blakely,-0.023227259,3,0,0,0,0
734, Vaccine surge delivers freedom for five million," The Australian; Canberra, A.C.T."," Oct 18, 2021",0,27.89130435,9.52173913,46,Burnet,,,0.021016936,7,1,1,0,0.142857143
735, Vaccine surge delivers freedom for five million," The Australian; Canberra, A.C.T."," Oct 18, 2021",0,27.89130435,9.52173913,46,Burnet,,,0.021016936,7,1,1,0,0.142857143
736, Vaccine surge delivers freedom for five million," The Australian; Canberra, A.C.T."," Oct 18, 2021",0,27.89130435,9.52173913,46,Burnet,,,0.021016936,7,1,1,0,0.142857143
737, Freedom pushed forward," The Age; Melbourne, Vic."," Oct 18, 2021",0,28.73170732,9.707317073,41,Burnet,,Blakely,0.039764908,3,0,1,0,0.333333333
738, 'Extraordinary' jab effort eases health threat," The Age; Melbourne, Vic."," Oct 18, 2021",0,21.26666667,6.566666667,30,Burnet,,,0.014168017,7,0,0,1,0
739, A big step on path back to normality:   The Age's View," The Age; Melbourne, Vic."," Oct 18, 2021",0,21.85714286,8.035714286,28,Burnet,,,0.046712409,13,2,1,0,0.076923077
740," 1903 new Covid cases, seven deaths; big change to home quarantine", Herald Sun (Online); Melbourne," Oct 17, 2021",1,34.52941176,12,17,,,,0.066706449,13,1,0,2,0
741, Andrews to reveal extra freedoms in updated plan," Sunday Age; Melbourne, Vic."," Oct 17, 2021",0,30.5,10.19230769,26,Burnet,,,0.023372292,8,2,1,0,0.125
742, COVID peak \weeks off' amid border rule disarray," The Age; Melbourne, Vic."," Oct 16, 2021",0,28.76595745,9.70212766,47,,,Thompson,0.021640287,9,1,0,1,0
743, Huge change for Victoria-NSW border as state records 2179 new cases and six deaths, Herald Sun (Online); Melbourne," Oct 15, 2021",1,27.27777778,8.666666667,18,,,,0.006916132,14,3,0,1,0
744," Coronavirus: Victoria drops quarantine for vaccinated NSW, ACT arrivals"," The Australian (Online); Canberra, A.C.T."," Oct 15, 2021",0,33.5625,10.90625,32,Burnet,,,0.018772576,11,1,0,1,0
745, Australians first under NSW quarantine end, AAP General News Wire; Sydney," Oct 15, 2021",1,23,7.666666667,6,,,,0.001081095,6,1,0,1,0
746, Latest snapshot of the coronavirus impact, AAP General News Wire; Sydney," Oct 15, 2021",1,12.5,2.5,2,,,,0,6,2,0,0,0
747, Australians first under NSW quarantine end, AAP Bulletin Wire; Sydney," Oct 15, 2021",0,20.61111111,6.527777778,36,,Doherty,,0.029313041,6,1,0,1,0
748, Australians first under NSW quarantine end, AAP General News Wire; Sydney," Oct 15, 2021",1,23,7.666666667,6,,,,0.001081095,6,1,0,1,0
749, Morrison supports end of quarantine in NSW, AAP General News Wire; Sydney," Oct 15, 2021",0,21.66666667,7.133333333,15,,Doherty,,0.028175678,7,2,0,1,0
750, Quarantine end sparks national uncertainty, AAP General News Wire; Sydney," Oct 15, 2021",0,21.16666667,6.866666667,30,,Doherty,,0.021518129,5,0,0,0,0
751, NT easing COVID rules despite no modelling, AAP General News Wire; Sydney," Oct 15, 2021",0,25.71428571,8.571428571,7,,Doherty,,0.050321704,7,1,0,0,0
752, Reopening plan on track despite surge in new cases," The Australian; Canberra, A.C.T."," Oct 15, 2021",0,28.6,10,25,Burnet,,,0.038212041,9,2,0,0,0
753, Reopening plan on track despite surge in new cases," The Australian; Canberra, A.C.T."," Oct 15, 2021",0,28.56,9.96,25,Burnet,,,0.038212041,9,2,0,0,0
754, Reopening on track despite surge," The Australian; Canberra, A.C.T."," Oct 15, 2021",0,28.52,9.96,25,Burnet,,,0.038264951,5,1,0,0,0
755, Quarantine end sparks national uncertainty, AAP Bulletin Wire; Sydney," Oct 15, 2021",0,22.0952381,7.333333333,21,,Doherty,,0.009576164,5,0,0,0,0
756," Ballarat records five new COVID cases, 'significant growth' elsewhere in regions"," The Courier; Ballarat, Vic."," Oct 15, 2021",1,24,8.571428571,21,,,,0.001006599,13,1,1,0,0.076923077
757, Surge in cases 'will not affect reopening'," The Age; Melbourne, Vic."," Oct 15, 2021",0,27.90322581,9.806451613,31,Burnet,,,0.0155237,8,2,0,0,0
758, Huge change for Victoria-NSW border as state records 2179 new cases and six deaths, Herald Sun (Online); Melbourne," Oct 14, 2 021",1,28,8.666666667,18,,,,0.004576796,14,3,0,1,0
759, Victorian reopening plan on track despite surge in new Covid-19 cases," The Australian (Online); Canberra, A.C.T."," Oct 14, 2021",0,33.64285714,11.53571429,28,Burnet,,,0.030040403,11,2,0,0,0
760, Hesitancy rates dropping but reluctant few still need persuading," The Courier - Mail (Online); Brisbane, Qld."," Oct 14, 2021",0,22.18518519,7.703703704,27,,Doherty,,0.031097487,9,2,-1,1,-0.111111111
761, Quarantine end sparks national uncertainty, AAP General News Wire; Sydney," Oct 14, 2021",0,25,8.307692308,13,,Doherty,,0.005388745,5,0,0,0,0
762, Vic to pursue freedom despite COVID surge, AAP Bulletin Wire; Sydney," Oct 14, 2021",0,24.48148148,8,27,Burnet,,,0.038435223,7,1,1,0,0.142857143
763, Vic to pursue freedom despite COVID surge, AAP General News Wire; Sydney," Oct 14, 2021",1,23,6.5,2,,,,0.077777778,7,1,1,0,0.142857143
764," Vic cases surge, but yet to reach peak", AAP Bulletin Wire; Sydney," Oct 14, 2021",0,26.375,8.916666667,24,Burnet,,,0.020426044,9,2,0,0,0
765," Vic cases surge, but yet to reach peak", AAP General News Wire; Sydney," Oct 14, 2021",1,25.5,6.75,4,,,,0.005357143,9,2,0,0,0
766," Vic records 2297 COVID-19 cases, 11 deaths", AAP Bulletin Wire; Sydney," Oct 14, 2021",0,23,6.647058824,17,Burnet,,,0.016744122,8,0,0,0,0
767, Vic CHO 'open' to lifting home visits ban, AAP Bulletin Wire; Sydney," Oct 14, 2021",0,21.11111111,6.333333333,18,,Doherty,,0.013955994,9,1,-1,0,-0.111111111
768," Victoria records 2,297 new local COVID-19 cases and 11 deaths:   There are now 20,505 active cases of the virus in Victoria, with 11 more deaths taking the number of lives lost in the current outbreak to 125.", ABC Premium News; Sydney," Oct 13, 2021",0,27.43137255,8.549019608,51,Burnet,,,0.012530851,40,13,-2,0,-0.05
769," Vic records 2297 COVID-19 cases, 11 deaths", AAP General News Wire; Sydney," Oct 13, 2021",0,25.4,7.6,5,Burnet,,,-0.024531918,8,0,0,0,0
770, Vic CHO 'open' to lifting home visits ban, AAP General News Wire; Sydney," Oct 13, 2021",1,29.2,8.8,5,,,,0.049587985,9,1,-1,0,-0.111111111
771, Early shot at extra freedom in balance," The Daily Telegraph; Surry Hills, N.S.W."," Oct 13, 2021",0,27.11111111,9.166666667,18,,Doherty,,0.007013802,7,2,2,1,0.285714286
772, Early shot at extra freedom in balance," The Daily Telegraph; Surry Hills, N.S.W."," Oct 13, 2021",0,27.11111111,9.166666667,18,,Doherty,,0.007013802,7,2,2,1,0.285714286
773, Modelling gets the peak wrong," The Australian; Canberra, A.C.T."," Oct 12, 2021",0,30.38095238,11.52380952,21,Burnet,,,0.001516002,5,1,-1,0,-0.2
774, MP calls on Victorian government to release science behind roadmap," The Standard; Warrnambool, Vic."," Oct 12, 2021",0,27.625,9.125,8,Burnet,,,0.025548123,10,2,-2,1,-0.2
775, MP calls on Victorian government to release science behind roadmap," The Standard; Warrnambool, Vic."," Oct 12, 2021",0,27.625,9.125,8,Burnet,,,0.025548123,10,2,-2,1,-0.2
776," ‘Possible’ Victoria’s latest Covid wave has peaked, despite worst-case Burnet modelling", Herald Sun (Online); Melbourne," Oct 11, 2021",0,27.35714286,10.21428571,14,Burnet,,,0.004341171,16,2,0,0,0
777," Victoria records 1,466 new local COVID-19 cases and eight deaths:   The seven-day average of new cases in Victoria has fallen for the first time since August, as the state tries to bring its Delta outbreak under control. Victoria has recorded 1,466 new cases and eight more people have died.", ABC Premium News; Sydney," Oct 11, 2021",0,28.2195122,9.073170732,41,Burnet,,,0.015895875,53,15,0,0,0
778, Modelling gets NSW Covid-19 hospitalisations peak wrong," The Australian (Online); Canberra, A.C.T."," Oct 11, 2021",0,31.73684211,12.10526316,19,Burnet,,,0.001675581,7,0,-1,0,-0.142857143
779," Christmas reopening for travellers vaccinated against COVID-19 'not our expectation', SA Health says:   South Australia's top health bureaucrat is distancing himself from a proposal to remove quarantining requirements for fully vaccinated interstate travellers by Christmas, saying such a deadline ""hasn't come from me"".", ABC Premium News; Sydney," Oct 11, 2021",0,31,10.87804878,41,,Doherty,,0.030515553,52,15,1,1,0.019230769
780, Keep calm and carry on as Covid-normal," The Daily Telegraph; Surry Hills, N.S.W."," Oct 11, 2021",0,26.11111111,8.555555556,27,Burnet,,,0.012023534,7,3,1,0,0.142857143
781, Hope at last after ‘pretty dark time’," The Australian; Canberra, A.C.T."," Oct 11, 2021",0,32.19444444,10.97222222,36,Burnet,,,0.042136783,9,2,1,0,0.111111111
782, Hope at last after ‘pretty dark time’," The Australian; Canberra, A.C.T."," Oct 11, 2021",0,32.19444444,10.97222222,36,Burnet,,,0.042136783,9,2,1,0,0.111111111
783, Keep calm and carry on as Covid-normal," The Daily Telegraph; Surry Hills, N.S.W."," Oct 11, 2021",0,26.03703704,8.518518519,27,Burnet,,,0.012157726,7,3,1,0,0.142857143
784, COVID roadmap incoming," The Examiner; Launceston, Tas."," Oct 11, 2021",0,28.07692308,8.615384615,13,,Doherty,,0.032892763,3,0,0,0,0
785, Why a European-style summer is not in the COVID picture for us just yet," The Courier; Ballarat, Vic."," Oct 11, 2021",1,29.83333333,12.16666667,12,,,,-0.007852029,14,7,0,0,0
786, NSW Freedom Day: Best reasons to enjoy the end of lockdown," The Daily Telegraph (Online); Surrey Hills, N.S.W."," Oct 10, 2021",1,34.5,13,2,,,,0.043478261,12,3,1,0,0.083333333
787, Hope returns at last after ‘pretty dark time’ in NSW Covid-19 lockdown," The Australian (Online); Canberra, A.C.T."," Oct 10, 2021",0,27.84444444,9.444444444,45,Burnet,,,0.041861268,14,3,1,0,0.071428571
788, VAX RATES ON THE RISE," Herald Sun; Melbourne, Vic."," Oct 10, 2021",0,30.58823529,9.647058824,17,Burnet,,,0.028529831,5,0,0,0,0
789, VAX RATES ON THE RISE," Herald Sun; Melbourne, Vic."," Oct 10, 2021",0,28.94444444,9.111111111,18,Burnet,,,0.036832713,5,0,0,0,0
790, Contact tracing shake up as Vic cases grow, AAP Bulletin Wire; Sydney," Oct 10, 2021",0,29.6,9.733333333,15,Burnet,,,0.04245957,8,2,1,0,0.125
791," Congratulations, Canberra, on reaching a 70% fully vaccinated rate"," The Canberra Times; Canberra, A.C.T."," Oct 10, 2021",1,29.77777778,13,9,,,,0.096031746,12,2,1,0,0.083333333
792," Congratulations, Canberra, on reaching a 70% fully vaccinated rate"," The Canberra Times; Canberra, A.C.T."," Oct 10, 2021",1,29.77777778,13,9,,,,0.096031746,12,2,1,0,0.083333333
793," Congratulations, Canberra, on reaching a 70% fully vaccinated rate"," The Canberra Times; Canberra, A.C.T."," Oct 10, 2021",1,29.77777778,13,9,,,,0.096031746,12,2,1,0,0.083333333
794," Congratulations, Canberra, on reaching a 70% fully vaccinated rate"," The Canberra Times; Canberra, A.C.T."," Oct 10, 2021",1,29.77777778,13,9,,,,0.096031746,12,2,1,0,0.083333333
795," From slow start, Australia is now powering its way to vaccination"," Sunday Age; Melbourne, Vic."," Oct 10, 2021",0,23.02857143,7.057142857,35,,Doherty,,0.052819297,12,4,0,0,0
796," 1890 new Covid cases, five deaths; 10,000 fans allowed at Melbourne Cup", Herald Sun (Online); Melbourne," Oct 9, 2021",1,40.31578947,12.47368421,19,,,,0.038544365,14,1,0,0,0
797," Victoria records 1890 cases, five deaths", AAP General News Wire; Sydney," Oct 9, 2021",1,18.5,5.833333333,6,,,,0.023809524,7,0,0,0,0
798, Why a European-style summer is not in the COVID picture for us just yet," The Courier; Ballarat, Vic."," Oct 9, 2021",1,29.83333333,12.16666667,12,,,,-0.007852029,14,7,0,0,0
799," Modelling, data: how outbreak is tracking"," The Age; Melbourne, Vic."," Oct 9, 2021",0,25.15384615,8.923076923,26,Burnet,,,0.039728662,8,2,0,0,0
800," Tighter restrictions, outdoor mask wearing needed to help control Sydney COVID outbreak, experts say:   A growing number of health experts are calling on the NSW government to introduce a range of new restrictions — including mask wearing outdoors — to help stop the spread of COVID-19 in the city.", ABC Premium News; Sydney," Jul 13, 2021",0,27.41935484,9.225806452,31,Burnet,,,0.025993124,53,13,0,1,0
801," Good results for NZ vs OECD onCovid, but what’s next for us?"," The New Zealand Herald; Auckland, New Zealand"," Jul 12, 2021",0,37.28571429,12.03571429,28,,,Blakely,0.003106954,16,5,0,0,0
802, New modelling from Burnet Institute suggests stronger Sydney measures are needed," News.com.au; Sydney, N.S.W."," Jul 12, 2021",0,38.5625,11.9375,16,Burnet,,,0.0167038,11,2,0,0,0
803, Coronavirus Australia live news: Support packages for locked-down NSW residents imminent," The Australian (Online); Canberra, A.C.T."," Jul 12, 2021",1,35.42105263,10.10526316,19,,,,0.007387099,12,1,0,1,0
804, Higher vaccination targets for over-70s before nation opens," Sunday Age; Melbourne, Vic."," Jul 11, 2021",0,29.5625,10.59375,32,Burnet,Doherty,,0.027807737,8,2,0,0,0
805, Key target: immunity among elders:   Exclusive," Sun Herald; Sydney, N.S.W."," Jul 11, 2021",0,34.26923077,12.73076923,26,Burnet,Doherty,,0.037117008,8,0,1,0,0.125
806," Coronavirus live news Australia: Police crack down on Sydney breaches; rush for second AstraZeneca doses; Qantas alert as passenger tests positive; 50 new cases in NSW, teen in ICU"," The Australian (Online); Canberra, A.C.T."," Jul 10, 2021",1,31.26785714,10.625,112,,,,0.020159561,34,6,-1,0,-0.029411765
807," Vax thresholds set higher here than in US, UK"," Weekend Australian; Canberra, A.C.T."," Jul 10, 2021",0,30.19047619,11,21,,Doherty,,0.020565962,10,3,0,0,0
808, Covid-19 vaccine thresholds set higher here than in US and UK," The Australian (Online); Canberra, A.C.T."," Jul 9, 2021",0,32.94444444,12,18,,Doherty,,0.026842625,11,4,1,0,0.090909091
809, Modelling paves best path to opening up," The Australian; Canberra, A.C.T."," Jul 9, 2021",0,31.4,11.6,15,,,Blakely,0.016450058,7,2,0,0,0
810, Modelling paves best path to opening up," The Australian; Canberra, A.C.T."," Jul 9, 2021",0,31.4,11.6,15,,,Blakely,0.016450058,7,2,0,0,0
811, Modelling paves best path to opening up," The Australian; Canberra, A.C.T."," Jul 9, 2021",0,31.1875,11.25,16,,,Blakely,0.022657606,7,2,0,0,0
812, Vaccine's roadmap aimed at restoring trust," The Young Witness; Young, N.S.W."," Jul 9, 2021",0,23.16666667,8.111111111,18,,Doherty,,-0.000971106,7,1,1,0,0.142857143
813, Politicking won't help NSW move forward:   The Age's View," The Age; Melbourne, Vic."," Jul 9, 2021",0,26.04166667,10,24,,,Blakely,0.018583961,12,0,1,0,0.083333333
814, Modelling plots best path to opening up and living with the coronavirus," The Australian (Online); Canberra, A.C.T."," Jul 8, 2021",0,30.7,11.9,20,,,Blakely,0.026048325,12,5,0,0,0
815, Australia's path out of COVID and 'back to normal' will take time. Here's how it might look:   The federal government's COVID exit plan will see Australia transform into a vaccinated nation that manages the virus with few restrictions. But how long will that take?, ABC Premium News; Sydney," Jul 8, 2021",0,25.55172414,8.137931034,58,,Doherty,Blakely,0.019846709,52,17,-2,1,-0.038461538
816, Six days straight without a local COVID case in Victoria," The Standard; Warrnambool, Vic."," Jul 7, 2021",1,24,4.8,5,,,,0.065973841,10,2,-1,1,-0.1
817, Politics of vaccine sure to change," The Australian (Online); Canberra, A.C.T."," Jul 6, 2021",0,17.33333333,5.861111111,72,,Doherty,,0.027186511,6,2,1,1,0.166666667
818, Coronavi rus Australia live news: NSW Health admits ‘error’ over St Joseph’s College Pfizer jabs; NSW restrictions set to remain amid 18 new cases," The Australian (Online); Canberra, A.C.T."," Jul 6, 2021",1,31.71666667,10.45,60,,,,0.024902192,30,3,-1,0,-0.033333333
819, Half a vaccinated nation is enough for MPs," The Australian; Canberra, A.C.T."," Jul 6, 2021",0,41.06666667,15.6,15,,Doherty,,0.048506608,8,3,0,0,0
820, Students and paramedics could join rollout, AAP Bulletin Wire; Sydney," Jul 6, 2021",0,21.28,7.28,25,,Doherty,,0.062401371,6,1,1,0,0.166666667
821, Virus elimination not an option: treasurer, AAP Bulletin Wire; Sydney," Jul 6, 2021",0,21.45454545,6.909090909,22,,Doherty,,0.0215979,7,2,0,1,0
822, Go hard to achieve zero COVID-19: report, AAP Bulletin Wire; Sydney," Jul 6, 2021",0,26.76470588,9.764705882,17,,Doherty,,0.021285655,8,1,1,0,0.125
823, Vaccine's roadmap aimed at restoring trust," The Cowra Guardian; Cowra, N.S.W."," Jul 6, 2021",0,23.16666667,8.111111111,18,,Doherty,,-0.000971106,7,1,1,0,0.142857143
824, Coronavirus Australia live news: 600 health workers in isolation in Sydney," The Australian (Online); Canberra, A.C.T."," Jul 5, 2021",1,32.53333333,10.91666667,60,,,,0.003163602,12,2,-1,0,-0.083333333
825, Covid-19: Half a vaccinated nation is enough for MPs," The Australian (Online); Canberra, A.C.T."," Jul 5, 2021",0,43.53846154,16.92307692,13,,Doherty,,0.053565317,10,3,0,0,0
826, Students and paramedics could join rollout, AAP General News Wire; Sydney," Jul 5, 2021",1,22.66666667,6.833333333,6,,,,0.058871136,6,1,1,0,0.166666667
827, Students and paramedics could join rollout, AAP General News Wire; Sydney," Jul 5, 2021",1,22.66666667,6.833333333,6,,,,0.058871136,6,1,1,0,0.166666667
828, Go hard to achieve zero COVID-19: report, AAP General News Wire; Sydney," Jul 5, 2021",1,30.09090909,11.27272727,11,,,,0.020786279,8,1,1,0,0.125
